,number,value,datetime_start,datetime_complete,duration,params_activation,params_dropout,params_layers,params_shrink,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
433,433,108.31914520263672,2022-12-25 04:04:32.714482,2022-12-25 04:04:41.270202,0 days 00:00:08.555720,relu,0.0,2,0.8,108.31914520263672,,,,PRUNED
434,434,26.37934112548828,2022-12-25 04:04:41.340876,2022-12-25 04:04:56.385713,0 days 00:00:15.044837,relu,0.45,2,0.8,26.37934112548828,,,,PRUNED
435,435,1.583349347114563,2022-12-25 04:04:56.456035,2022-12-25 04:06:08.640711,0 days 00:01:12.184676,tanh,0.15000000000000002,2,0.6,6.753058433532715,,,,COMPLETE
436,436,16.289430618286133,2022-12-25 04:06:08.739877,2022-12-25 04:06:24.004028,0 days 00:00:15.264151,relu,0.0,2,0.9,50.03694534301758,16.289430618286133,,,PRUNED
437,437,6.714596271514893,2022-12-25 04:06:24.073693,2022-12-25 04:06:59.451330,0 days 00:00:35.377637,relu,0.5,2,0.7,62.802734375,13.125006675720215,6.714596271514893,,PRUNED
438,438,6.52295446395874,2022-12-25 04:06:59.521992,2022-12-25 04:07:34.706794,0 days 00:00:35.184802,relu,0.5,2,0.85,58.301509857177734,12.92442512512207,6.52295446395874,,PRUNED
439,439,7.184715747833252,2022-12-25 04:07:34.776629,2022-12-25 04:08:10.054276,0 days 00:00:35.277647,tanh,0.1,2,0.65,19.05829429626465,7.184715747833252,,,PRUNED
440,440,87.50184631347656,2022-12-25 04:08:10.123936,2022-12-25 04:08:18.761941,0 days 00:00:08.638005,relu,0.45,2,0.85,87.50184631347656,,,,PRUNED
441,441,86.46044921875,2022-12-25 04:08:18.832606,2022-12-25 04:08:27.144755,0 days 00:00:08.312149,relu,0.5,2,0.7,86.46044921875,,,,PRUNED
442,442,1.5477783679962158,2022-12-25 04:08:27.214300,2022-12-25 04:09:56.028066,0 days 00:01:28.813766,tanh,0.2,2,1.0,6.990206241607666,,,,COMPLETE
443,443,104.20055389404297,2022-12-25 04:09:56.132873,2022-12-25 04:10:04.603871,0 days 00:00:08.470998,relu,0.5,2,0.7,104.20055389404297,,,,PRUNED
444,444,9.024077415466309,2022-12-25 04:10:04.674594,2022-12-25 04:10:40.459467,0 days 00:00:35.784873,sigmoid,0.05,2,0.6,15.15467357635498,9.024077415466309,,,PRUNED
445,445,1.478444218635559,2022-12-25 04:10:40.537461,2022-12-25 04:12:09.789660,0 days 00:01:29.252199,sigmoid,0.25,2,0.75,5.6275954246521,,,,COMPLETE
446,446,96.2068099975586,2022-12-25 04:12:09.885652,2022-12-25 04:12:18.243672,0 days 00:00:08.358020,relu,0.5,2,0.85,96.2068099975586,,,,PRUNED
447,447,7.891317367553711,2022-12-25 04:12:18.313713,2022-12-25 04:12:53.739963,0 days 00:00:35.426250,sigmoid,0.25,3,0.6,7.891317367553711,,,,PRUNED
448,448,7.046225070953369,2022-12-25 04:12:53.818961,2022-12-25 04:13:29.546566,0 days 00:00:35.727605,relu,0.4,2,0.7,15.824024200439453,7.046225070953369,,,PRUNED
449,449,17.5662841796875,2022-12-25 04:13:29.624564,2022-12-25 04:13:44.841948,0 days 00:00:15.217384,relu,0.5,2,0.7,33.77978515625,17.5662841796875,,,PRUNED
450,450,32.726619720458984,2022-12-25 04:13:44.925278,2022-12-25 04:14:00.016366,0 days 00:00:15.091088,relu,0.1,2,0.7,32.726619720458984,,,,PRUNED
451,451,1.3991658687591553,2022-12-25 04:14:00.097238,2022-12-25 04:15:29.221450,0 days 00:01:29.124212,relu,0.35000000000000003,2,0.75,13.177817344665527,4.813512325286865,,,COMPLETE
452,452,80.55323028564453,2022-12-25 04:15:29.303446,2022-12-25 04:15:37.983315,0 days 00:00:08.679869,relu,0.5,2,0.7,80.55323028564453,,,,PRUNED
453,453,21.997039794921875,2022-12-25 04:15:38.053011,2022-12-25 04:15:53.131834,0 days 00:00:15.078823,relu,0.45,2,0.75,21.997039794921875,,,,PRUNED
454,454,112.81622314453125,2022-12-25 04:15:53.200896,2022-12-25 04:16:01.589848,0 days 00:00:08.388952,relu,0.5,2,0.7,112.81622314453125,,,,PRUNED
455,455,6.9358625411987305,2022-12-25 04:16:01.668869,2022-12-25 04:16:37.311655,0 days 00:00:35.642786,relu,0.35000000000000003,2,0.75,10.965316772460938,6.9358625411987305,,,PRUNED
456,456,91.9478759765625,2022-12-25 04:16:37.397733,2022-12-25 04:16:45.861471,0 days 00:00:08.463738,tanh,0.5,2,0.95,91.9478759765625,,,,PRUNED
457,457,27.92607307434082,2022-12-25 04:16:45.939535,2022-12-25 04:17:01.051984,0 days 00:00:15.112449,relu,0.25,2,0.85,27.92607307434082,,,,PRUNED
458,458,22.65040397644043,2022-12-25 04:17:01.139344,2022-12-25 04:17:16.291998,0 days 00:00:15.152654,relu,0.5,2,0.6,58.78209686279297,22.65040397644043,,,PRUNED
459,459,25.642187118530273,2022-12-25 04:17:16.371503,2022-12-25 04:17:31.757970,0 days 00:00:15.386467,relu,0.05,2,0.8,40.28020477294922,25.642187118530273,,,PRUNED
460,460,1.566374659538269,2022-12-25 04:17:31.845047,2022-12-25 04:18:54.455257,0 days 00:01:22.610210,relu,0.30000000000000004,2,0.8,12.523120880126953,6.107812404632568,,,COMPLETE
461,461,8.99666690826416,2022-12-25 04:18:54.542697,2022-12-25 04:19:29.723973,0 days 00:00:35.181276,sigmoid,0.30000000000000004,2,0.75,8.99666690826416,,,,PRUNED
462,462,21.572463989257812,2022-12-25 04:19:29.811326,2022-12-25 04:19:45.031136,0 days 00:00:15.219810,relu,0.5,2,0.75,38.49188995361328,21.572463989257812,,,PRUNED
463,463,89.42266845703125,2022-12-25 04:19:45.109166,2022-12-25 04:19:53.822125,0 days 00:00:08.712959,relu,0.1,2,0.9,89.42266845703125,,,,PRUNED
464,464,1.5211588144302368,2022-12-25 04:19:53.892418,2022-12-25 04:21:06.749194,0 days 00:01:12.856776,relu,0.30000000000000004,2,0.6,33.78566360473633,11.033147811889648,5.297946453094482,,COMPLETE
465,465,27.99476432800293,2022-12-25 04:21:06.843932,2022-12-25 04:21:21.932072,0 days 00:00:15.088140,relu,0.30000000000000004,2,0.6,27.99476432800293,,,,PRUNED
466,466,87.63140869140625,2022-12-25 04:21:22.019119,2022-12-25 04:21:30.439760,0 days 00:00:08.420641,relu,0.30000000000000004,2,0.6,87.63140869140625,,,,PRUNED
467,467,15.86065673828125,2022-12-25 04:21:30.509444,2022-12-25 04:21:46.013795,0 days 00:00:15.504351,relu,0.30000000000000004,2,0.6,41.71734619140625,15.86065673828125,,,PRUNED
468,468,7.275437355041504,2022-12-25 04:21:46.092868,2022-12-25 04:22:21.494787,0 days 00:00:35.401919,relu,0.30000000000000004,2,0.65,57.06350326538086,11.620278358459473,7.275437355041504,,PRUNED
469,469,4.979348182678223,2022-12-25 04:22:21.581556,2022-12-25 04:23:57.286881,0 days 00:01:35.705325,sigmoid,0.25,2,0.75,5.8664326667785645,4.979348182678223,,,PRUNED
470,470,90.73516082763672,2022-12-25 04:23:57.373241,2022-12-25 04:24:05.727908,0 days 00:00:08.354667,relu,0.30000000000000004,2,0.6,90.73516082763672,,,,PRUNED
471,471,93.08271026611328,2022-12-25 04:24:05.813947,2022-12-25 04:24:14.494417,0 days 00:00:08.680470,sigmoid,0.30000000000000004,2,0.6,93.08271026611328,,,,PRUNED
472,472,85.52156066894531,2022-12-25 04:24:14.572942,2022-12-25 04:24:23.309901,0 days 00:00:08.736959,relu,0.5,2,0.6,85.52156066894531,,,,PRUNED
473,473,8.687591552734375,2022-12-25 04:24:23.396249,2022-12-25 04:24:58.723879,0 days 00:00:35.327630,relu,0.35000000000000003,2,0.8,19.553218841552734,8.687591552734375,,,PRUNED
474,474,6.612813949584961,2022-12-25 04:24:58.811220,2022-12-25 04:25:34.428992,0 days 00:00:35.617772,relu,0.2,2,0.6,46.883941650390625,11.432738304138184,6.612813949584961,,PRUNED
475,475,28.268056869506836,2022-12-25 04:25:34.516071,2022-12-25 04:25:49.594908,0 days 00:00:15.078837,relu,0.4,2,0.8,28.268056869506836,,,,PRUNED
476,476,29.35338020324707,2022-12-25 04:25:49.681775,2022-12-25 04:26:04.827261,0 days 00:00:15.145486,relu,0.2,2,0.6,57.960723876953125,29.35338020324707,,,PRUNED
477,477,23.590906143188477,2022-12-25 04:26:04.905271,2022-12-25 04:26:19.934194,0 days 00:00:15.028923,relu,0.30000000000000004,2,0.8,23.590906143188477,,,,PRUNED
478,478,82.97919464111328,2022-12-25 04:26:20.031382,2022-12-25 04:26:28.725336,0 days 00:00:08.693954,relu,0.2,2,0.6,82.97919464111328,,,,PRUNED
479,479,9.508637428283691,2022-12-25 04:26:28.804353,2022-12-25 04:27:04.014064,0 days 00:00:35.209711,sigmoid,0.2,2,0.7,9.508637428283691,,,,PRUNED
480,480,99.70185089111328,2022-12-25 04:27:04.083994,2022-12-25 04:27:12.447228,0 days 00:00:08.363234,relu,0.2,2,0.6,99.70185089111328,,,,PRUNED
481,481,17.459529876708984,2022-12-25 04:27:12.542690,2022-12-25 04:27:27.679365,0 days 00:00:15.136675,relu,0.2,2,0.8,64.85823059082031,17.459529876708984,,,PRUNED
482,482,102.38916778564453,2022-12-25 04:27:27.758188,2022-12-25 04:27:36.495163,0 days 00:00:08.736975,relu,0.30000000000000004,2,0.7,102.38916778564453,,,,PRUNED
483,483,53.53303146362305,2022-12-25 04:27:36.565851,2022-12-25 04:27:51.594010,0 days 00:00:15.028159,relu,0.1,2,0.75,53.53303146362305,,,,PRUNED
484,484,7.752851486206055,2022-12-25 04:27:51.681385,2022-12-25 04:28:27.016103,0 days 00:00:35.334718,sigmoid,0.25,2,0.75,7.752851486206055,,,,PRUNED
485,485,7.724109172821045,2022-12-25 04:28:27.103373,2022-12-25 04:29:02.255285,0 days 00:00:35.151912,tanh,0.4,2,0.7,7.724109172821045,,,,PRUNED
486,486,76.8163070678711,2022-12-25 04:29:02.342638,2022-12-25 04:29:10.995750,0 days 00:00:08.653112,relu,0.05,2,0.85,76.8163070678711,,,,PRUNED
487,487,10.458436012268066,2022-12-25 04:29:11.065968,2022-12-25 04:29:46.551906,0 days 00:00:35.485938,tanh,0.15000000000000002,3,0.8,10.458436012268066,,,,PRUNED
488,488,92.01802825927734,2022-12-25 04:29:46.622587,2022-12-25 04:29:54.976264,0 days 00:00:08.353677,relu,0.2,2,0.6,92.01802825927734,,,,PRUNED
489,489,9.960663795471191,2022-12-25 04:29:55.063880,2022-12-25 04:30:30.290446,0 days 00:00:35.226566,relu,0.2,2,0.85,16.248382568359375,9.960663795471191,,,PRUNED
490,490,7.567075252532959,2022-12-25 04:30:30.377584,2022-12-25 04:31:06.012335,0 days 00:00:35.634751,relu,0.25,2,0.8,19.52572250366211,7.567075252532959,,,PRUNED
491,491,1.248681664466858,2022-12-25 04:31:06.099396,2022-12-25 04:33:19.066855,0 days 00:02:12.967459,sigmoid,0.30000000000000004,2,0.65,6.775834560394287,3.5050106048583984,,,COMPLETE
492,492,80.12676239013672,2022-12-25 04:33:19.172384,2022-12-25 04:33:27.535031,0 days 00:00:08.362647,relu,0.35000000000000003,2,0.6,80.12676239013672,,,,PRUNED
493,493,6.091970920562744,2022-12-25 04:33:27.622403,2022-12-25 04:34:02.998997,0 days 00:00:35.376594,relu,0.30000000000000004,2,0.6,54.234012603759766,10.739508628845215,6.091970920562744,,PRUNED
494,494,7.039684772491455,2022-12-25 04:34:03.094414,2022-12-25 04:34:38.687940,0 days 00:00:35.593526,sigmoid,0.30000000000000004,2,0.65,7.039684772491455,,,,PRUNED
495,495,93.95858764648438,2022-12-25 04:34:38.775291,2022-12-25 04:34:47.187616,0 days 00:00:08.412325,tanh,0.30000000000000004,2,0.6,93.95858764648438,,,,PRUNED
496,496,9.294135093688965,2022-12-25 04:34:47.256983,2022-12-25 04:35:22.834576,0 days 00:00:35.577593,sigmoid,0.30000000000000004,3,0.65,9.294135093688965,,,,PRUNED
497,497,28.65423011779785,2022-12-25 04:35:22.921737,2022-12-25 04:35:38.175078,0 days 00:00:15.253341,sigmoid,0.30000000000000004,2,0.6,28.65423011779785,,,,PRUNED
498,498,6.210466384887695,2022-12-25 04:35:38.261419,2022-12-25 04:36:13.614046,0 days 00:00:35.352627,relu,0.30000000000000004,2,0.6,41.069366455078125,15.241506576538086,6.210466384887695,,PRUNED
499,499,92.41281127929688,2022-12-25 04:36:13.701387,2022-12-25 04:36:22.063285,0 days 00:00:08.361898,relu,0.30000000000000004,2,0.6,92.41281127929688,,,,PRUNED
500,500,78.19405364990234,2022-12-25 04:36:22.133175,2022-12-25 04:36:30.512746,0 days 00:00:08.379571,relu,0.30000000000000004,2,0.6,78.19405364990234,,,,PRUNED
501,501,117.54585266113281,2022-12-25 04:36:30.600092,2022-12-25 04:36:39.145616,0 days 00:00:08.545524,relu,0.30000000000000004,2,0.6,117.54585266113281,,,,PRUNED
502,502,82.46622467041016,2022-12-25 04:36:39.232315,2022-12-25 04:36:47.595627,0 days 00:00:08.363312,relu,0.35000000000000003,2,0.6,82.46622467041016,,,,PRUNED
503,503,1.3591569662094116,2022-12-25 04:36:47.681160,2022-12-25 04:39:00.585915,0 days 00:02:12.904755,tanh,0.35000000000000003,2,0.6,11.062931060791016,5.886743545532227,3.892244577407837,,COMPLETE
504,504,6.258094787597656,2022-12-25 04:39:00.676115,2022-12-25 04:39:36.090244,0 days 00:00:35.414129,relu,0.30000000000000004,2,0.6,36.767486572265625,12.057682037353516,6.258094787597656,,PRUNED
505,505,125.4810791015625,2022-12-25 04:39:36.177601,2022-12-25 04:39:44.797912,0 days 00:00:08.620311,relu,0.30000000000000004,2,0.6,125.4810791015625,,,,PRUNED
506,506,91.61724853515625,2022-12-25 04:39:44.867602,2022-12-25 04:39:53.264422,0 days 00:00:08.396820,relu,0.30000000000000004,2,0.6,91.61724853515625,,,,PRUNED
507,507,8.452199935913086,2022-12-25 04:39:53.333628,2022-12-25 04:40:28.544912,0 days 00:00:35.211284,tanh,0.35000000000000003,2,0.6,18.606042861938477,8.452199935913086,,,PRUNED
508,508,94.00959014892578,2022-12-25 04:40:28.809693,2022-12-25 04:40:37.352233,0 days 00:00:08.542540,relu,0.30000000000000004,2,0.6,94.00959014892578,,,,PRUNED
509,509,8.39620590209961,2022-12-25 04:40:37.441152,2022-12-25 04:41:13.041029,0 days 00:00:35.599877,sigmoid,0.25,2,0.65,8.39620590209961,,,,PRUNED
510,510,4.274986267089844,2022-12-25 04:41:13.128821,2022-12-25 04:42:48.992516,0 days 00:01:35.863695,sigmoid,0.2,2,0.6,6.859192371368408,4.274986267089844,,,PRUNED
511,511,22.072372436523438,2022-12-25 04:42:49.079823,2022-12-25 04:43:04.141534,0 days 00:00:15.061711,tanh,0.35000000000000003,2,0.6,22.072372436523438,,,,PRUNED
512,512,77.09405517578125,2022-12-25 04:43:04.228697,2022-12-25 04:43:12.615714,0 days 00:00:08.387017,relu,0.30000000000000004,2,0.6,77.09405517578125,,,,PRUNED
513,513,1.38937509059906,2022-12-25 04:43:12.693699,2022-12-25 04:44:55.958790,0 days 00:01:43.265091,tanh,0.4,2,0.6,13.521432876586914,5.286447525024414,3.907632350921631,,COMPLETE
514,514,4.267261505126953,2022-12-25 04:44:56.058537,2022-12-25 04:46:31.675516,0 days 00:01:35.616979,sigmoid,0.45,2,0.7,6.168464183807373,4.267261505126953,,,PRUNED
515,515,76.74786376953125,2022-12-25 04:46:31.762828,2022-12-25 04:46:40.128549,0 days 00:00:08.365721,sigmoid,0.30000000000000004,2,0.6,76.74786376953125,,,,PRUNED
516,516,89.30598449707031,2022-12-25 04:46:40.203584,2022-12-25 04:46:48.502358,0 days 00:00:08.298774,relu,0.30000000000000004,2,0.75,89.30598449707031,,,,PRUNED
517,517,4.900834560394287,2022-12-25 04:46:48.578216,2022-12-25 04:48:24.445034,0 days 00:01:35.866818,tanh,0.05,2,0.7,5.752375602722168,4.900834560394287,,,PRUNED
518,518,95.57878112792969,2022-12-25 04:48:24.529218,2022-12-25 04:48:32.919505,0 days 00:00:08.390287,relu,0.30000000000000004,2,0.6,95.57878112792969,,,,PRUNED
519,519,21.699092864990234,2022-12-25 04:48:33.003660,2022-12-25 04:48:48.068233,0 days 00:00:15.064573,tanh,0.4,2,0.6,21.699092864990234,,,,PRUNED
520,520,4.488821983337402,2022-12-25 04:48:48.143092,2022-12-25 04:50:24.377809,0 days 00:01:36.234717,tanh,0.4,2,0.6,13.659722328186035,5.770260810852051,4.488821983337402,,PRUNED
521,521,104.71421813964844,2022-12-25 04:50:24.461733,2022-12-25 04:50:32.877116,0 days 00:00:08.415383,relu,0.30000000000000004,2,0.6,104.71421813964844,,,,PRUNED
522,522,93.33667755126953,2022-12-25 04:50:32.952506,2022-12-25 04:50:41.251260,0 days 00:00:08.298754,relu,0.35000000000000003,2,0.8,93.33667755126953,,,,PRUNED
523,523,119.57462310791016,2022-12-25 04:50:41.327115,2022-12-25 04:50:49.642292,0 days 00:00:08.315177,relu,0.30000000000000004,2,0.6,119.57462310791016,,,,PRUNED
524,524,87.17964935302734,2022-12-25 04:50:49.718332,2022-12-25 04:50:58.383289,0 days 00:00:08.664957,relu,0.05,2,0.6,87.17964935302734,,,,PRUNED
525,525,1.741323471069336,2022-12-25 04:50:58.466407,2022-12-25 04:52:10.797602,0 days 00:01:12.331195,sigmoid,0.25,2,0.65,6.313548564910889,,,,COMPLETE
526,526,6.872869968414307,2022-12-25 04:52:10.883292,2022-12-25 04:52:46.225315,0 days 00:00:35.342023,tanh,0.35000000000000003,2,0.6,17.66416358947754,6.872869968414307,,,PRUNED
527,527,1.2789009809494019,2022-12-25 04:52:46.309234,2022-12-25 04:54:59.020094,0 days 00:02:12.710860,tanh,0.30000000000000004,2,0.6,6.391844749450684,3.598417043685913,,,COMPLETE
528,528,1.3725422620773315,2022-12-25 04:54:59.134881,2022-12-25 04:56:18.550526,0 days 00:01:19.415645,relu,0.0,2,0.85,45.86631774902344,13.08537769317627,5.332705974578857,,COMPLETE
529,529,15.655648231506348,2022-12-25 04:56:18.655664,2022-12-25 04:56:53.939482,0 days 00:00:35.283818,relu,0.0,2,0.85,67.62006378173828,11.812686920166016,15.655648231506348,,PRUNED
530,530,25.25955581665039,2022-12-25 04:56:54.023666,2022-12-25 04:57:09.096371,0 days 00:00:15.072705,tanh,0.4,2,0.6,25.25955581665039,,,,PRUNED
531,531,81.2796630859375,2022-12-25 04:57:09.180324,2022-12-25 04:57:17.521013,0 days 00:00:08.340689,relu,0.0,2,0.85,81.2796630859375,,,,PRUNED
532,532,15.5731840133667,2022-12-25 04:57:17.596879,2022-12-25 04:57:53.168527,0 days 00:00:35.571648,tanh,0.1,2,0.6,18.94317626953125,15.5731840133667,,,PRUNED
533,533,23.217792510986328,2022-12-25 04:57:53.244155,2022-12-25 04:58:08.284057,0 days 00:00:15.039902,tanh,0.45,2,0.6,23.217792510986328,,,,PRUNED
534,534,33.753013610839844,2022-12-25 04:58:08.358659,2022-12-25 04:58:23.399321,0 days 00:00:15.040662,tanh,0.4,2,0.6,33.753013610839844,,,,PRUNED
535,535,75.60205078125,2022-12-25 04:58:23.475174,2022-12-25 04:58:31.798683,0 days 00:00:08.323509,relu,0.0,2,0.85,75.60205078125,,,,PRUNED
536,536,21.923364639282227,2022-12-25 04:58:31.882865,2022-12-25 04:58:47.130834,0 days 00:00:15.247969,tanh,0.1,2,0.65,21.923364639282227,,,,PRUNED
537,537,9.288620948791504,2022-12-25 04:58:47.215027,2022-12-25 04:59:22.411479,0 days 00:00:35.196452,tanh,0.30000000000000004,2,0.6,9.288620948791504,,,,PRUNED
538,538,33.30772399902344,2022-12-25 04:59:22.495675,2022-12-25 04:59:37.602241,0 days 00:00:15.106566,sigmoid,0.35000000000000003,2,0.6,33.30772399902344,,,,PRUNED
539,539,80.64767456054688,2022-12-25 04:59:37.686171,2022-12-25 04:59:46.076434,0 days 00:00:08.390263,relu,0.0,2,0.85,80.64767456054688,,,,PRUNED
540,540,77.73342895507812,2022-12-25 04:59:46.160268,2022-12-25 04:59:55.017597,0 days 00:00:08.857329,relu,0.1,2,0.6,77.73342895507812,,,,PRUNED
541,541,117.37196350097656,2022-12-25 04:59:55.101510,2022-12-25 05:00:30.655274,0 days 00:00:35.553764,relu,0.5,2,0.6,10.323283195495605,117.37196350097656,,,PRUNED
542,542,194.7223663330078,2022-12-25 05:00:30.732134,2022-12-25 05:00:39.663982,0 days 00:00:08.931848,sigmoid,0.45,6,0.85,194.7223663330078,,,,PRUNED
543,543,23.45692253112793,2022-12-25 05:00:39.748110,2022-12-25 05:01:16.361119,0 days 00:00:36.613009,relu,0.05,2,0.6,51.38296890258789,11.375753402709961,23.45692253112793,,PRUNED
544,544,8.680270195007324,2022-12-25 05:01:16.436970,2022-12-25 05:01:51.875073,0 days 00:00:35.438103,sigmoid,0.35000000000000003,2,0.6,8.680270195007324,,,,PRUNED
545,545,80.77207946777344,2022-12-25 05:01:51.950931,2022-12-25 05:02:00.374425,0 days 00:00:08.423494,relu,0.0,2,0.6,80.77207946777344,,,,PRUNED
546,546,110.24085235595703,2022-12-25 05:02:00.450279,2022-12-25 05:02:08.791050,0 days 00:00:08.340771,relu,0.15000000000000002,2,0.6,110.24085235595703,,,,PRUNED
547,547,17.506711959838867,2022-12-25 05:02:08.874631,2022-12-25 05:02:24.414272,0 days 00:00:15.539641,relu,0.0,2,0.6,70.3133316040039,17.506711959838867,,,PRUNED
548,548,5.895381927490234,2022-12-25 05:02:24.498440,2022-12-25 05:02:59.844885,0 days 00:00:35.346445,relu,0.1,2,0.75,60.61526107788086,14.989341735839844,5.895381927490234,,PRUNED
549,549,1.5921540260314941,2022-12-25 05:02:59.929072,2022-12-25 05:04:29.076943,0 days 00:01:29.147871,tanh,0.30000000000000004,2,0.6,6.834774494171143,,,,COMPLETE
550,550,15.743186950683594,2022-12-25 05:04:29.186266,2022-12-25 05:04:44.328572,0 days 00:00:15.142306,relu,0.1,2,0.75,43.214111328125,15.743186950683594,,,PRUNED
551,551,119.13810729980469,2022-12-25 05:04:44.404753,2022-12-25 05:04:53.344548,0 days 00:00:08.939795,relu,0.1,5,0.6,119.13810729980469,,,,PRUNED
552,552,29.000343322753906,2022-12-25 05:04:53.428740,2022-12-25 05:05:08.676711,0 days 00:00:15.247971,relu,0.05,2,0.75,51.60551452636719,29.000343322753906,,,PRUNED
553,553,79.77881622314453,2022-12-25 05:05:08.752564,2022-12-25 05:05:17.184401,0 days 00:00:08.431837,relu,0.15000000000000002,2,0.9,79.77881622314453,,,,PRUNED
554,554,111.58436584472656,2022-12-25 05:05:17.260261,2022-12-25 05:05:26.108983,0 days 00:00:08.848722,relu,0.2,4,0.75,111.58436584472656,,,,PRUNED
555,555,1.7809598445892334,2022-12-25 05:05:26.185100,2022-12-25 05:06:38.722010,0 days 00:01:12.536910,sigmoid,0.30000000000000004,2,0.6,6.610080718994141,,,,COMPLETE
556,556,9.034255981445312,2022-12-25 05:06:38.825369,2022-12-25 05:07:14.208903,0 days 00:00:35.383534,relu,0.2,3,0.65,9.034255981445312,,,,PRUNED
557,557,12.466743469238281,2022-12-25 05:07:14.293017,2022-12-25 05:07:49.672758,0 days 00:00:35.379741,tanh,0.25,3,0.95,12.466743469238281,,,,PRUNED
558,558,82.18965911865234,2022-12-25 05:07:49.756711,2022-12-25 05:08:05.754892,0 days 00:00:15.998181,relu,0.05,8,0.7,82.18965911865234,,,,PRUNED
559,559,88.89496612548828,2022-12-25 05:08:05.839057,2022-12-25 05:08:14.212675,0 days 00:00:08.373618,relu,0.1,2,0.6,88.89496612548828,,,,PRUNED
560,560,18.19483757019043,2022-12-25 05:08:14.297666,2022-12-25 05:08:29.544713,0 days 00:00:15.247047,sigmoid,0.4,2,0.6,51.62855529785156,18.19483757019043,,,PRUNED
